,Unnamed: 0,tmdbId,title,genres,clean_overview
369323,369323,444510,The Jetsons & WWE: Robo-WrestleMania,Animation|Children|Comedy,blast adventure animated feature favorite family jetsons meet superstar wwe george unearths wwe big show frozen 100 year futuristic begin thawed big show waste time taking wwe belt current robot champ well taking total control orbit city jetsons travel back time enlist help wwe brightest star sheamus alicia fox roman reign seth rollins uso brother cosmic prevail set twisted straight tune see jetsons wwe
369783,369783,273169,French Women,Comedy,story 11 girl living paris problem career love life child every girl complex virtue always look elegant hiding inner feeling reach goal overcome difficulty
370079,370079,440949,Wild Men,Adventure|Comedy|Horror,inept cast crew surprise hit show travel deep adirondack mountain second season find proof bigfoot exists remaining skepticism ripped piece
370108,370108,171427,Studentfesten,Comedy,rasmus two best friend frans ian talk crashing graduation party search fun booze girl get klara broke day feeling tested learns truth klara love real importantly survive night
370152,370152,378334,Status: Available,Comedy|Romance,contemporary moscow nikita afina perfect couple young smart attractive love well perfect afina suddenly leaf nikita dentist nikita win back
370606,370606,375798,Brice 3,Comedy,brice back world changed best friend marius call help go wild adventure lead side world travel shape youth remain king casse
370982,370982,391743,Curmudgeons,Comedy,best part getting old longer caring anybody think eighty assisted living ralph pajovic involved relationship make family anxious crisp winter day granddaughter come seems like ordinary visit curmudgeon nature ralph possibly predict surprise store
371997,371997,392142,Max & Leon,Comedy|War,ww2 epic comedy vein la grande vadrouille two hero max two lazy partier pal try possible mean avoid going battle lead duo demented wild adventure
372753,372753,225283,Gone Too Far!,Comedy,london teenager yemi big brother come live nigeria ikudayisi terrible fashion sense broad yoruba accent misplaced confidence opposite sex threaten destroy yemi already small amount street cred pair forced spend day together peckham estate yemi forced confront local bully unattainable girl dream african heritage eventually teaching value family
373196,373196,306523,Ogni maledetto Natale,Comedy,massimo marinelli lops giulia colardo meet chance rome fall love giulia asks massimo spend christmas eve family
373374,373374,164130,Loving Ibiza,Comedy|Romance,kevin young footballer recently made multimillion deal transferring fc barcelona hardly realizes happening young rich beautiful girlfriend elza know kevin spend million eagerly anticipating birthday kevin ask important question kevin grandmother karla observes sideline concern fortunately event planner lizzy show kevin meaning true love
373775,373775,362988,Anjelah Johnson: Not Fancy,Comedy,actress comedian anjelah johnson showcase hilarious impression riff european gypsy vietnamese manicurist mexican mom
373794,373794,250950,August Fools,Comedy,comedy set 1960s helsinki story revolves around elsa resolute hatmaker complete control life besides running shop sometimes double fortune teller jan czechoslovakian jazz musician elsa old lover come town perform peace friendship festival life jolted balance
374149,374149,240581,Best in Bed,Comedy,raised believe performance idea ability must optimized emma young methodical woman appears determined relatively sure two consecutive failure real imagined lead believe real problem useless bed fragile appears emma hence decides become best lay paris set formidable plan action theory practical validation acquired knowledge soon provokes series misunderstanding disaster within immediate vicinity one thing method turn really adapted field investigation emma probably also forgotten little detail love obey plan absurd nutty quest emma learn let go lose control finally win freedom
374892,374892,253533,Manam,Children|Comedy|Drama|Fantasy,married couple die accident leaving behind son grows becomes successful come across reincarnation father mother youngster vow bring back together
375429,375429,426962,Room(h)ates,Comedy,delphine yvan divorce financial situation allow find home yvan remembers owns 20 house returned live delphine 20 two ex discover joy forced housemate
375594,375594,282768,Maicol Jecson,Comedy,last week june andrea parent left summer trip take advantage situation skip summer camp make love first time girlfriend eva choice trigger series event leading road adventure along younger brother tomaso huge fan michael jackson cesare old man met retirement home
375860,375860,453362,Los perros,Comedy|Drama,mariana chilean feel strange attraction towards riding teacher juan former colonel shady past
376099,376099,438747,Tangled: Before Ever After,Adventure|Animation|Children|Comedy|Fantasy,rapunzel grapple responsibility princess overprotective way father wholeheartedly love eugene rapunzel share immediate desire get married settle within castle wall determined live life term cassandra embark secret adventure encounter mystical rock magically cause rapunzel long blonde hair grow back impossible break difficult hide rapunzel must learn embrace hair represents
376451,376451,387398,All Yours,Comedy|Drama|Romance,ca attorney single mother two hunt new nanny precocious kid ran last one
376519,376519,285307,My Bromance,Comedy|Drama,golf high schooler living father one day upon father return trip meet bank new father new marriage golf taken surprise new revelation bank younger four month ease golf discontent want new family including younger brother initially treating bank badly golf ca help get close feeling love sibling grow beyond
376938,376938,595975,La Belle Époque,Comedy|Drama,victor disillusioned sexagenarian see life turned upside day antoine brilliant entrepreneur offer new kind attraction mixing theatrical artifice historical reconstruction company offer client chance dive back era choice victor chose relive memorable week life one 40 year earlier met great love
377016,377016,133704,"George Lopez: It's Not Me, It's You",Comedy,comedy superstar george lopez performs live front packed house nokia theatre special
377527,377527,496076,Zero,Comedy|Drama|Romance,short stature big love bachelor meet two different woman broaden horizon help find purpose life
378424,378424,351688,Life Is Beautiful,Animation|Comedy|Drama,anton may done life life done anton convincing decision change measly existence discovers real greatness life
